Date,Open,ASKHI,BIDLO,Close,PRC,Volume,RET,SHROUT,TP,vwretx
10/12/2021,105.169998,106.040001,104.339996,105.040001,105.040001,34039900,0.003439062,1229000000,3578955063,0.086425755
10/13/2021,106.279999,109.879997,106.25,109.160004,109.160004,55631900,0.039223181,1229000000,6032166936,0.685454785
10/14/2021,110.5,112.220001,109.629997,111.989998,111.989998,46900200,0.025925191,1229000000,5219054193,-0.134796127
10/15/2021,112.510002,112.839996,111.110001,112.120003,112.120003,34203000,0.001160863,1229000000,3831534070,-0.265856623
10/18/2021,111.900002,116.879997,111.370003,116.43,116.43,47537800,0.038440928,1229000000,5461776301,0.425480291
10/19/2021,116.160004,117.169998,114.470001,116.330002,116.330002,39593900,-0.000858868,1229000000,4592496474,-0.159156981
10/20/2021,116.290001,118.300003,115.419998,116.389999,116.389999,34244800,0.000515748,1229000000,3996482309,-0.129779994
10/21/2021,116.5,119.68,116.260002,119.330002,119.330002,34794900,0.025259928,1229000000,4120528087,0.031038741
10/22/2021,120.830002,121.559998,118.370003,119.82,119.82,38992700,0.004106243,1229000000,4675874621,0.134775573
10/25/2021,120.519997,123.459999,118.599998,122.360001,122.360001,47834100,0.021198473,1229000000,5810567542,0.242669663
10/26/2021,122.989998,127.199997,122.580002,122.93,122.93,59458900,0.004658377,1229000000,7386975520,0.271300173
10/27/2021,121.629997,128.080002,121.050003,122.279999,122.279999,98245300,-0.00528757,1229000000,12163095755,0.64655964
10/28/2021,122.860001,123.5,120.260002,121.160004,121.160004,58002500,-0.009159266,1229000000,7055424216,-0.419931869
10/29/2021,120.949997,122.57,119.879997,120.230003,120.230003,43320100,-0.007675809,1229000000,5237111289,-0.257718441
11/1/2021,119.449997,125.669998,118.129997,125.230003,125.230003,54559800,0.041586957,1229000000,6711400962,0.281508181
11/2/2021,124.980003,128.460007,124.199997,127.629997,127.629997,53491900,0.019164689,1229000000,6780811568,0.010342193
11/3/2021,127.75,130.600006,126.790001,130.529999,130.529999,59537800,0.022721947,1229000000,7698634578,0.135355923
11/4/2021,132.009995,139,130.770004,137.5,137.5,84825200,0.053397694,1229000000,11515586514,0.495795962
11/5/2021,139.190002,141.220001,134.419998,136.339996,136.339996,64920600,-0.008436393,1229000000,8915329488,-0.225803264
11/8/2021,137.699997,153.600006,137.699997,150.160004,150.160004,141493800,0.101364298,1229000000,20821284646,1.335447577
11/9/2021,154.009995,155.649994,143.889999,148.919998,148.919998,98442600,-0.008257898,1229000000,14715855837,-0.293230169
11/10/2021,143.929993,146.300003,138.520004,139.869995,139.869995,82989200,-0.060770905,1229000000,11748227838,-0.201661937
11/11/2021,142.960007,146.470001,140.839996,146.009995,146.009995,67934800,0.043897907,1229000000,9812502331,-0.164767447
11/12/2021,146.029999,148.589996,144.25,147.889999,147.889999,52162100,0.012875858,1229000000,7663134024,-0.219043852
11/15/2021,148,148.979996,142.860001,146.490005,146.490005,52271300,-0.009466455,1229000000,7637359678,-0.003363421
11/16/2021,145.929993,153.080002,145.339996,152.449997,152.449997,53100800,0.040685315,1229000000,7980519143,0.044931688
11/17/2021,151.979996,154.660004,149.690002,151.339996,151.339996,54527500,-0.007281082,1229000000,8282545528,0.037845456
11/18/2021,157.070007,158.889999,152.559998,155.020004,155.020004,60612700,0.024316163,1229000000,9424668743,0.137895193
11/19/2021,155.759995,156.919998,153.449997,155.410004,155.410004,41668900,0.002515804,1229000000,6469513400,-0.313555354
11/22/2021,157.139999,161.880005,152.389999,152.520004,152.520004,58674100,-0.018595971,1229000000,9129494536,0.411156291
11/23/2021,150.410004,152.660004,145.300003,149.919998,149.919998,62852700,-0.017046984,1229000000,9383489197,0.027821328
11/24/2021,149.460007,157.929993,147.190002,157.800003,157.800003,60677100,0.0525614,1229000000,9362881004,-0.002196219
11/26/2021,155.800003,158.100006,152.809998,154.809998,154.809998,36245100,-0.018948067,1229000000,5626689348,-0.39904295
11/29/2021,157.5,162.509995,156.100006,161.910004,161.910004,57438900,0.04586271,1229000000,9200180172,0.63509652
11/30/2021,163.279999,164.460007,155.679993,158.369995,158.369995,75182500,-0.021864054,1229000000,11991859233,0.303437434
12/1/2021,160.369995,160.880005,148.919998,149.110001,149.110001,64039100,-0.058470634,1229000000,9796061212,-0.183107388
12/2/2021,147.679993,152.529999,146.470001,150.679993,150.679993,56161200,0.010529086,1229000000,8418189341,-0.140655702
12/3/2021,151.649994,152.380005,140.720001,144.009995,144.009995,65910000,-0.044265983,1229000000,9603306722,0.140780557
12/6/2021,141.139999,141.309998,134.199997,139.059998,139.059998,66776500,-0.034372593,1229000000,9227844379,-0.039097194
12/7/2021,143.899994,145.759995,141,144.850006,144.850006,53359400,0.041636762,1229000000,7676816896,-0.168081235
12/8/2021,144.960007,147.039993,142.699997,145.240005,145.240005,40977500,0.002692433,1229000000,5941464248,-0.226051067
12/9/2021,145.160004,146.690002,137.800003,138.100006,138.100006,53019900,-0.049160002,1229000000,7468560041,0.257023476
12/10/2021,141.289993,141.369995,135.820007,138.550003,138.550003,42224300,0.003258486,1229000000,5851443564,-0.216523194
12/13/2021,138.25,139.399994,133.419998,133.800003,133.800003,42174000,-0.034283651,1229000000,5716263890,-0.023101936
12/14/2021,131.669998,137.240005,130.600006,135.600006,135.600006,50754600,0.013452937,1229000000,6825478896,0.194045451
12/15/2021,135.110001,146.690002,133.809998,146.5,146.5,72425800,0.080383433,1229000000,10308605533,0.510312418
12/16/2021,147,147.929993,137.020004,138.639999,138.639999,63369600,-0.053651884,1229000000,8947576204,-0.132028462
12/17/2021,136.300003,142.039993,136.110001,137.75,137.75,55642100,-0.006419497,1229000000,7713849685,-0.137883879
12/20/2021,135.970001,138.259995,133.520004,135.800003,135.800003,38195400,-0.014156058,1229000000,5189227069,-0.327284394
12/21/2021,138.190002,144.5,135.149994,144.25,144.25,57785200,0.062223835,1229000000,8165048644,0.57346143
12/22/2021,142.649994,144.5,140.270004,143.880005,143.880005,46923700,-0.002564957,1229000000,6704614809,-0.17886407
12/23/2021,143.889999,149.020004,143.850006,146.139999,146.139999,48653800,0.015707492,1229000000,7119835059,0.061930515
12/27/2021,147.509995,154.889999,147.25,154.360001,154.360001,53296400,0.056247448,1229000000,8109935533,0.139062277
12/28/2021,155.880005,156.729996,151.380005,153.149994,153.149994,58699100,-0.007838864,1229000000,9025182191,0.112854986
12/29/2021,152.820007,154.339996,147.289993,148.259995,148.259995,51300200,-0.031929476,1229000000,7693148719,-0.147590757
12/30/2021,147.440002,148.850006,144.850006,145.149994,145.149994,44358000,-0.02097667,1229000000,6488836189,-0.156543513
12/31/2021,146.160004,148.610001,143.550003,143.899994,143.899994,49448100,-0.008611781,1229000000,7187446129,0.107663365
1/3/2022,145.139999,151.649994,145.020004,150.240005,150.240005,59396600,0.044058452,1410000000,8848311561,0.231078662
1/4/2022,151.009995,152.419998,140.699997,144.419998,144.419998,80200500,-0.038738064,1410000000,11696975403,0.321944342
1/5/2022,142.820007,143.759995,135.289993,136.149994,136.149994,65403200,-0.057263565,1410000000,9051802488,-0.226141616
1/6/2022,136.190002,138,131.770004,136.229996,136.229996,64802900,0.000587602,1410000000,8769992467,-0.031133028
1/7/2022,136.279999,137.440002,131.130005,132,132,58441100,-0.031050401,1410000000,7803250612,-0.110232917
1/10/2022,129.080002,132.419998,125.029999,132,132,84671300,0,1410000000,10991745844,0.408611153
1/11/2022,133.449997,138.990005,131.589996,137.309998,137.309998,77153900,0.040227258,1410000000,10490101398,-0.045638286
1/12/2022,138.589996,140.570007,135.770004,137.470001,137.470001,69669600,0.001165268,1410000000,9609992671,-0.083898972
1/13/2022,139.440002,141.25,131.809998,132.740005,132.740005,76618100,-0.034407478,1410000000,10363875070,0.07844776
1/14/2022,131.679993,137,131.429993,136.880005,136.880005,71078400,0.031188789,1410000000,9602928721,-0.073422957
1/18/2022,134.5,136.389999,131.589996,131.929993,131.929993,56527400,-0.036163149,1410000000,7535290619,-0.215313282
1/19/2022,133.550003,134.570007,128.020004,128.270004,128.270004,69831800,-0.027741902,1410000000,9098152798,0.207405694
1/20/2022,126.040001,128.509995,121.410004,121.889999,121.889999,91157300,-0.04973887,1410000000,11297731844,0.241761058
1/21/2022,120.139999,125.019997,118.389999,118.809998,118.809998,95685300,-0.025268693,1410000000,11553042931,0.022598438
1/24/2022,115.400002,116.769997,107.5,116.529999,116.529999,116210100,-0.019190296,1410000000,13201467205,0.142683126
1/25/2022,114.099998,114.82,109.860001,111.129997,111.129997,85102900,-0.046340016,1410000000,9526134893,-0.278403321
1/26/2022,114.550003,117.160004,108.629997,110.709999,110.709999,94752600,-0.00377934,1410000000,10628083300,0.115676339
1/27/2022,111.959999,112.75,101.940002,102.599998,102.599998,125954100,-0.073254458,1410000000,13321325463,0.253408078
1/28/2022,101.550003,105.400002,99.349998,105.239998,105.239998,98749500,0.025730995,1410000000,10203785769,-0.234026239
1/31/2022,107.93,114.309998,106.900002,114.25,114.25,97206000,0.085613856,1410000000,10869574920,0.065249229
2/1/2022,116.75,117.260002,112.730003,116.779999,116.779999,122467900,0.022144411,1410000000,14156064724,0.302356792
2/2/2022,129.889999,130.059998,120.639999,122.760002,122.760002,180065000,0.051207425,1410000000,22415691573,0.583469136
2/3/2022,120.32,125.370003,118.82,120.080002,120.080002,103599500,-0.021831215,1410000000,12579396794,-0.438812907
2/4/2022,120.339996,124.959999,118.580002,123.599998,123.599998,86212000,0.029313757,1410000000,10550624531,-0.161277388
2/7/2022,123.559998,127.629997,122.790001,123.669998,123.669998,81672500,0.000566343,1410000000,10184288399,-0.034721749
2/8/2022,122.379997,128.710007,122.050003,128.229996,128.229996,84902800,0.036872306,1410000000,10725770894,0.053168417
2/9/2022,129.600006,132.960007,127.650002,132.850006,132.850006,92948900,0.036029089,1410000000,12190558529,0.13656712
2/10/2022,128.839996,131.759995,124.610001,125.769997,125.769997,108939900,-0.053293253,1410000000,13876764208,0.138320625
2/11/2022,126.139999,127.169998,111.809998,113.18,113.18,164723200,-0.100103342,1410000000,19336307151,0.393430548
2/14/2022,115.510002,118.370003,113.459999,114.269997,114.269997,135146400,0.00963065,1410000000,15591389635,-0.19367284
2/15/2022,117.190002,121.879997,114.360001,121.470001,121.470001,143975900,0.0630087,1410000000,17167206348,0.101069677
2/16/2022,119.050003,119.540001,114.220001,117.690002,117.690002,119109600,-0.031118786,1410000000,13953689799,-0.187189254
2/17/2022,116.260002,116.980003,112.260002,112.370003,112.370003,98179600,-0.045203491,1410000000,11179711314,-0.198798922
2/18/2022,113.900002,115.639999,109.889999,113.830002,113.830002,114321200,0.012992782,1410000000,12932014144,0.156739542
2/22/2022,115.269997,119.199997,113.610001,115.650002,115.650002,141648500,0.015988755,1410000000,16452945437,0.272264726
2/23/2022,117.400002,118.650002,109.040001,109.760002,109.760002,120299400,-0.050929528,1410000000,13531677710,-0.177552873
2/24/2022,104.559998,116.959999,104.260002,116.610001,116.610001,142956600,0.062408882,1410000000,16098342821,0.189678262
2/25/2022,117.160004,121.230003,116.040001,121.059998,121.059998,127821000,0.038161367,1410000000,15267366395,-0.051618756
2/28/2022,120.309998,124.610001,119.199997,123.339996,123.339996,124666100,0.01883362,1410000000,15257052622,-0.000675544
3/1/2022,122.330002,122.43,112.800003,113.830002,113.830002,126552200,-0.077103894,1410000000,14724770522,-0.03488761
3/2/2022,115.470001,119.480003,113.309998,118.279999,118.279999,118354500,0.039093358,1410000000,13850238105,-0.059391922
3/3/2022,118.129997,118.260002,111.050003,111.980003,111.980003,123916700,-0.053263409,1410000000,14097177178,0.017829229
3/4/2022,112,113,106.809998,108.410004,108.410004,100609400,-0.031880683,1410000000,11007339156,-0.219181328
3/7/2022,108.529999,109.529999,102.82,102.949997,102.949997,92600000,-0.05036442,1410000000,9732259877,-0.115839011
3/8/2022,102.809998,109.900002,100.080002,105.529999,105.529999,135348300,0.025060729,1410000000,14234580846,0.462618244
3/9/2022,108.410004,111.709999,106.849998,111.050003,111.050003,102310300,0.052307439,1410000000,11240832661,-0.210315163
3/10/2022,108.889999,109.07,103.07,106.459999,106.459999,102557400,-0.041332768,1410000000,10891595846,-0.031068589
3/11/2022,108.129997,108.190002,104.080002,104.290001,104.290001,87584400,-0.020383224,1410000000,9241906034,-0.151464472
3/14/2022,102.989998,105.239998,101.040001,102.25,102.25,89731700,-0.019560849,1410000000,9228307104,-0.001471442
3/15/2022,102.660004,109.690002,101.790001,109.330002,109.330002,112425500,0.069242073,1410000000,12022408406,0.302775067
3/16/2022,111.599998,115.419998,109.889999,115.370003,115.370003,113689800,0.055245595,1410000000,12910613688,0.073879147
3/17/2022,112.139999,114.269997,109.709999,111.690002,111.690002,103201700,-0.031897382,1410000000,11547238144,-0.105601142
3/18/2022,111.279999,114.93,110.550003,113.459999,113.459999,105834800,0.015847408,1410000000,11957215775,0.035504389
3/21/2022,113.730003,117.57,112.540001,115.919998,115.919998,101905900,0.021681641,1410000000,11754166158,-0.016981346
3/22/2022,115.43,117.949997,113.809998,114.779999,114.779999,101672600,-0.00983436,1410000000,11744540731,-0.000818895
3/23/2022,114.290001,117.550003,112.209999,113.919998,113.919998,90579200,-0.007492603,1410000000,10376753152,-0.116461564
3/24/2022,114.959999,120.550003,113.709999,120.529999,120.529999,121961300,0.058023184,1410000000,14423549916,0.389986801
3/25/2022,119.919998,121.400002,117.25,119.669998,119.669998,95852400,-0.007135161,1410000000,11448610656,-0.206255691
3/28/2022,117.699997,120.410004,116.709999,120.239998,120.239998,92966100,0.004763099,1410000000,11074121863,-0.032710414
3/29/2022,122.279999,123.709999,119.589996,123.230003,123.230003,94143000,0.024866975,1410000000,11502077867,0.03864469
3/30/2022,123.040001,125.669998,118.589996,119.220001,119.220001,99476900,-0.032540793,1410000000,12052621038,0.047864671
3/31/2022,116.309998,116.379997,109.019997,109.339996,109.339996,147004800,-0.082872043,1410000000,16402795094,0.360931788
4/1/2022,110.480003,111.419998,106.099998,108.190002,108.190002,111867100,-0.010517597,1632000000,12145410972,-0.259552357
4/4/2022,109.970001,110.940002,107.029999,110.529999,110.529999,90123900,0.021628588,1632000000,9868567050,-0.187465367
4/5/2022,109.690002,110.480003,106.050003,106.82,106.82,79532000,-0.033565539,1632000000,8572224226,-0.131360796
4/6/2022,104.449997,105.739998,101.709999,103.669998,103.669998,105256600,-0.029488878,1632000000,10915810955,0.273393074
4/7/2022,103.919998,105.239998,100.910004,103.720001,103.720001,91895500,0.000482329,1632000000,9491886287,-0.130446073
4/8/2022,102.510002,102.989998,100.419998,101,101,92746700,-0.02622446,1632000000,9411007525,-0.008520831
4/11/2022,98.599998,98.669998,95.940002,97.370003,97.370003,95527700,-0.035940564,1632000000,9297392711,-0.012072545
4/12/2022,98.779999,99.589996,94.599998,95.099998,95.099998,89246400,-0.023313186,1632000000,8606030114,-0.074360912
4/13/2022,95.300003,98.330002,94.709999,97.739998,97.739998,77728400,0.027760253,1632000000,7533954691,-0.124572586
4/14/2022,98.370003,98.389999,92.919998,93.059998,93.059998,73354400,-0.047882137,1632000000,6953263454,-0.07707655
4/18/2022,92.029999,95.160004,91.639999,93.889999,93.889999,80605800,0.008918988,1632000000,7541747388,0.084634206
4/19/2022,93.389999,97.07,92.839996,96.93,96.93,77069500,0.032378326,1632000000,7368871691,-0.022922499
4/20/2022,97.839996,97.910004,93.199997,94.019997,94.019997,62489000,-0.030021696,1632000000,5939162815,-0.194020053
4/21/2022,95.160004,96.230003,89.239998,89.849998,89.849998,76680600,-0.044352256,1632000000,7037234238,0.184886567
4/22/2022,90.029999,91.459999,87.940002,88.139999,88.139999,75017700,-0.019031709,1632000000,6690078486,-0.049331277
4/25/2022,89.860001,91.370003,88.610001,90.690002,90.690002,93481000,0.02893128,1632000000,8434167610,0.260697857
4/26/2022,89.739998,90.120003,85.080002,85.160004,85.160004,89127400,-0.060976931,1632000000,7735070222,-0.082888724
4/27/2022,84.25,87.900002,84.019997,84.910004,84.910004,83125100,-0.00293565,1632000000,7116339894,-0.079990266
4/28/2022,86.669998,90.580002,84.779999,89.639999,89.639999,91495400,0.05570598,1632000000,8082093667,0.135709338
4/29/2022,88.050003,91.790001,85.379997,85.519997,85.519997,82647700,-0.045961647,1632000000,7236907967,-0.104575093
5/2/2022,85.660004,90.370003,85.32,89.839996,89.839996,98304100,0.05051449,1632000000,8700895858,0.202294668
5/3/2022,89.849998,92.209999,89.010002,91.129997,91.129997,126381800,0.014358872,1632000000,11473360992,0.318641342
5/4/2022,98.18,99.690002,91.699997,99.419998,99.419998,225394100,0.090968959,1632000000,21848952515,0.904320149
5/5/2022,97.650002,97.839996,92.169998,93.870003,93.870003,153129800,-0.055823729,1632000000,14490162388,-0.33680288
5/6/2022,94.339996,98.18,92.650002,95.339996,95.339996,144286600,0.01565988,1632000000,13763498678,-0.050148762
5/9/2022,92.870003,93.739998,85.379997,86.360001,86.360001,144523700,-0.094189169,1632000000,12789383766,-0.070775239
5/10/2022,89.18,90.769997,85.410004,88.730003,88.730003,137235500,0.027443284,1632000000,12118352285,-0.052467851
5/11/2022,87.839996,93.459999,86.529999,87.919998,87.919998,136137900,-0.009128874,1632000000,12157568081,0.003236067
5/12/2022,86.599998,88.550003,83.269997,87.059998,87.059998,129214200,-0.00978162,1632000000,11150323946,-0.082849146
5/13/2022,88.300003,96.57,88.220001,95.120003,95.120003,138068100,0.09257989,1632000000,12882214141,0.155321962
5/16/2022,93.860001,98.169998,93.080002,94.239998,94.239998,131065700,-0.009251524,1632000000,12472648810,-0.031793085
5/17/2022,97.879997,103.199997,97.540001,102.470001,102.470001,164227200,0.087330254,1632000000,16598443049,0.330787333
5/18/2022,100,104.220001,95.709999,96.279999,96.279999,142603200,-0.060407943,1632000000,14080164576,-0.151717752
5/19/2022,96.690002,100.690002,95.089996,96.669998,96.669998,141506200,0.004050675,1632000000,13794495875,-0.020288733
5/20/2022,98.389999,98.639999,88.260002,93.5,93.5,164126800,-0.032791953,1632000000,15340384961,0.112065646
5/23/2022,91.660004,95.190002,90.919998,95.07,95.07,128773000,0.016791444,1632000000,12069464047,-0.21322287
5/24/2022,92.540001,93.419998,89.620003,91.160004,91.160004,123341400,-0.041127548,1632000000,11273404166,-0.065956523
5/25/2022,90.43,93.889999,89.519997,92.650002,92.650002,111771100,0.016344865,1632000000,10285176547,-0.087660089
5/26/2022,91.339996,100.330002,90.739998,98.75,98.75,128792700,0.065839157,1632000000,12442233438,0.209724829
5/27/2022,100.139999,102.400002,99.379997,102.260002,102.260002,104348400,0.035544324,1632000000,10575362547,-0.150043069
5/31/2022,102.43,104.550003,100.040001,101.860001,101.860001,125102900,-0.003911608,1632000000,12779261444,0.20839937
6/1/2022,102.129997,103.57,99.550003,101.220001,101.220001,99351400,-0.006283134,1632000000,10078868491,-0.211310565
6/2/2022,100.779999,109.5,100.779999,108.589996,108.589996,120953800,0.072811647,1632000000,12856179200,0.275557788
6/3/2022,105.800003,109.389999,104.650002,106.300003,106.300003,110844700,-0.021088434,1632000000,11835997214,-0.079353435
6/6/2022,108.269997,109.57,104.230003,105.650002,105.650002,96726900,-0.006114779,1632000000,10299802896,-0.12979002
6/7/2022,104.239998,106.239998,102.610001,105.279999,105.279999,79022900,-0.003502158,1632000000,8274487806,-0.196636296
6/8/2022,104.57,105.849998,100.410004,101.900002,101.900002,97641900,-0.032104835,1632000000,10029776098,0.212132561
6/9/2022,101.57,103.940002,98.739998,98.800003,98.800003,95299000,-0.030421972,1632000000,9576914269,-0.045151739
6/10/2022,98.82,99.93,94.25,94.82,94.82,102135400,-0.04028343,1632000000,9839043533,0.027370952
6/13/2022,91.260002,92.029999,86.639999,86.989998,86.989998,98148800,-0.082577536,1632000000,8691403272,-0.116641446
6/14/2022,87.410004,88.300003,85.82,86.989998,86.989998,84066600,0,1632000000,7316876670,-0.158147834
6/15/2022,87.900002,90.860001,86.190002,89.300003,89.300003,95774800,0.026554834,1632000000,8503206185,0.162136055
6/16/2022,86.629997,86.730003,80.639999,82.050003,82.050003,102433300,-0.081187007,1632000000,8516304733,0.001540425
6/17/2022,82.190002,82.940002,79.43,81.57,81.57,105212300,-0.005850128,1632000000,8555162891,0.004562796
6/21/2022,84.169998,85.809998,82.599998,83.790001,83.790001,87780600,0.0272159,1632000000,7379422352,-0.137430526
6/22/2022,84.400002,86.379997,83.300003,83.75,83.75,86634700,-0.000477396,1632000000,7318610674,-0.00824071
6/23/2022,84.32,84.410004,80.230003,82.43,82.43,100614600,-0.015761194,1632000000,8286283309,0.132220811
6/24/2022,83.559998,87.529999,83.080002,87.080002,87.080002,88553900,0.056411525,1632000000,7606484919,-0.082038999
6/27/2022,87.360001,88.220001,85.25,86.160004,86.160004,74663500,-0.010564974,1632000000,6461628293,-0.150510602
6/28/2022,85.709999,86.730003,80.43,80.779999,80.779999,95618600,-0.062442024,1632000000,7902558625,0.222998023
6/29/2022,79.550003,79.75,76.510002,77.989998,77.989998,104140900,-0.034538265,1632000000,8131668608,0.028991874
6/30/2022,77.730003,78.910004,75.480003,76.470001,76.470001,105368600,-0.01948964,1632000000,8108465280,-0.002853452
7/1/2022,75.190002,75.449997,72.690002,73.669998,73.669998,87734200,-0.036615705,1625000000,6486774213,-0.199999755
7/5/2022,71.980003,75.209999,71.599998,75.199997,75.199997,95589000,0.020768278,1625000000,7073904439,0.090511895
7/6/2022,75.169998,76.279999,73.550003,75.349998,75.349998,85458900,0.001994694,1625000000,6414545034,-0.093210109
7/7/2022,77.190002,79.989998,76.900002,79.300003,79.300003,83640900,0.052422098,1625000000,6585048141,0.026580701
7/8/2022,78.309998,80.470001,77.400002,79.349998,79.349998,83405900,0.000630454,1625000000,6595182560,0.001539005
7/11/2022,77.849998,78.290001,75.839996,76.949997,76.949997,76150300,-0.03024576,1625000000,5865603622,-0.110623009
7/12/2022,76.980003,77.440002,74.43,76.360001,76.360001,77873200,-0.007667265,1625000000,5924333557,0.010012599
7/13/2022,74.940002,79.110001,74.480003,77.519997,77.519997,79355000,0.015191147,1625000000,6113244710,0.031887326
7/14/2022,78.230003,79.25,76,78.599998,78.599998,83493600,0.013931902,1625000000,6508326064,0.064627113
7/15/2022,79.360001,81.199997,77.900002,81.110001,81.110001,76050600,0.031933881,1625000000,6089371542,-0.064372086
7/18/2022,82.209999,84.470001,80.940002,81.43,81.43,90464300,0.003945247,1625000000,7443402694,0.222359753
7/19/2022,82.760002,86.410004,82.190002,85.879997,85.879997,85047500,0.054648127,1625000000,7214296018,-0.030779831
7/20/2022,85.389999,89.919998,85.080002,89.43,89.43,88348600,0.041336785,1625000000,7787340099,0.079431739
7/21/2022,89.599998,91.580002,88.220001,91.089996,91.089996,90449300,0.018561959,1625000000,8167270262,0.048788182
7/22/2022,90.199997,90.690002,87.040001,88.099998,88.099998,76989700,-0.032824658,1625000000,6822057343,-0.164707776
7/25/2022,86.57,87.599998,85.120003,87.540001,87.540001,70083000,-0.006356379,1625000000,6079933907,-0.108782937
7/26/2022,87,87.75,84.709999,85.25,85.25,69180400,-0.026159481,1625000000,5942826938,-0.022550733
7/27/2022,86.940002,90.620003,86.290001,89.82,89.82,78301600,0.053607038,1625000000,6961795360,0.171461904
7/28/2022,90.419998,92.220001,88.589996,91.669998,91.669998,79009200,0.020596727,1625000000,7176142140,0.030789009
7/29/2022,90.699997,94.809998,90.559998,94.470001,94.470001,76630700,0.030544377,1625000000,7148111619,-0.003906071
8/1/2022,95.589996,98.389999,93.959999,96.779999,96.779999,96477500,0.024452186,1625000000,9298179762,0.300788272
8/2/2022,95.709999,100.919998,95.360001,99.290001,99.290001,116734100,0.025935131,1625000000,11501032646,0.236912271
8/3/2022,94.830002,98.769997,93.620003,98.089996,98.089996,131142000,-0.012085859,1625000000,12698042545,0.104078472
8/4/2022,97.5,104.589996,97.260002,103.910004,103.910004,125855800,0.059333349,1625000000,12827223220,0.010173275
8/5/2022,101.050003,103.860001,100.980003,102.309998,102.309998,93859900,-0.015397998,1625000000,9609689491,-0.25083634
8/8/2022,100.059998,101.800003,97.989998,100.07,100.07,92606800,-0.021894224,1625000000,9256358380,-0.036768213
8/9/2022,97.949997,98.050003,93.669998,95.540001,95.540001,89473700,-0.045268302,1625000000,8567405080,-0.074430275
8/10/2022,98.449997,99.349998,95.610001,99.050003,99.050003,83416100,0.036738559,1625000000,8175055909,-0.045795567
8/11/2022,99.93,102.370003,98,98.120003,98.120003,77516900,-0.009389197,1625000000,7712673315,-0.056560175
8/12/2022,99.199997,101.400002,98.480003,100.830002,100.830002,72316300,0.027619231,1625000000,7248745026,-0.060151425
8/15/2022,100.510002,101.849998,99.800003,101.010002,101.010002,61327100,0.001785183,1625000000,6187086757,-0.146460976
8/16/2022,100.839996,101.449997,98.32,100.199997,100.199997,60220700,-0.008019057,1625000000,6021467673,-0.026768508
8/17/2022,99.260002,99.639999,96.730003,98.269997,98.269997,63735600,-0.019261478,1625000000,6259685707,0.039561457
8/18/2022,97.739998,101.07,96.730003,100.440002,100.440002,76059500,0.02208207,1625000000,7561328553,0.207940607
8/19/2022,98.669998,99.25,94.589996,95.949997,95.949997,67221700,-0.044703354,1625000000,6493391991,-0.14123663
8/22/2022,94.400002,95.019997,92.360001,92.839996,92.839996,61837300,-0.032412726,1625000000,5776015945,-0.110477859
8/23/2022,92.389999,94.440002,92.110001,92.489998,92.489998,52927000,-0.003769905,1625000000,4922916711,-0.147696828
8/24/2022,92.209999,93.379997,90.900002,92.730003,92.730003,56520400,0.002594929,1625000000,5218905372,0.060124653
8/25/2022,93.139999,97.57,93.139999,97.18,97.18,61016200,0.047988751,1625000000,5855317919,0.121943684
8/26/2022,96.290001,97.599998,91.120003,91.18,91.18,65552500,-0.061741099,1625000000,6116048272,0.044528812
8/29/2022,90.050003,91.190002,88.260002,88.489998,88.489998,61142500,-0.029502106,1625000000,5460840524,-0.107129264
8/30/2022,90.059998,90.150002,85.339996,86.940002,86.940002,69087100,-0.017516059,1625000000,6043509218,0.106699452
8/31/2022,86.279999,86.720001,83.720001,84.870003,84.870003,64991700,-0.023809512,1625000000,5531010417,-0.084801525
9/1/2022,82.349998,82.760002,78.519997,82.330002,82.330002,94854700,-0.029928136,1625000000,7702517854,0.392605921
9/2/2022,83.32,83.650002,79.809998,80.239998,80.239998,84924400,-0.025385691,1625000000,6898692037,-0.104358839
9/6/2022,80.410004,80.889999,78.370003,78.720001,78.720001,68727300,-0.018943134,1625000000,5451907687,-0.209718646
9/7/2022,79.239998,80.25,77.739998,79.610001,79.610001,67891200,0.011305894,1625000000,5376983017,-0.013742835
9/8/2022,80.029999,83.449997,79.239998,82.779999,82.779999,89089300,0.039819093,1625000000,7289583312,0.355701383
9/9/2022,84.029999,85.68,83.839996,85.449997,85.449997,68907700,0.032254144,1625000000,5856465262,-0.196598075
9/12/2022,84.889999,85.349998,83.459999,84.639999,84.639999,71922500,-0.009479205,1625000000,6076252446,0.037528983
9/13/2022,80.959999,81.470001,76.800003,77.029999,77.029999,80921200,-0.089910209,1625000000,6346919534,0.04454507
9/14/2022,77.099998,78.080002,75.870003,77.449997,77.449997,71483000,0.005452395,1625000000,5513722114,-0.131275876
9/15/2022,76.639999,77.970001,74.910004,76.660004,76.660004,81818000,-0.010200039,1625000000,6260168152,0.135379699
9/16/2022,75.620003,76.82,74.68,76.510002,76.510002,75300200,-0.001956718,1625000000,5723066251,-0.085796721
9/19/2022,75.389999,77.339996,75.349998,76.769997,76.769997,64966900,0.003398183,1625000000,4969101430,-0.131741411
9/20/2022,76.080002,76.580002,74.730003,75.25,75.25,51129100,-0.019799363,1625000000,3861269717,-0.222944073
9/21/2022,75.440002,78.410004,74.449997,74.480003,74.480003,82069700,-0.010232518,1625000000,6219241975,0.610672766
9/22/2022,73.889999,74.290001,69.169998,69.5,69.5,101436900,-0.066863625,1625000000,7200667374,0.157804665
